address_name,enforcement_proceedings,property_type,inspections_opendate,inspections_closeddate,violations_item_number,date_num,violation
Victoria Park,No,Low Rise,2024-08-27,2024-11-01,0,66,0
Brimley,No,High Rise,2024-06-20,2024-10-17,1,119,1
Brimley,No,High Rise,2024-06-20,2024-10-17,2,119,1
Burnhamthorpe,No,High Rise,2024-06-20,2024-07-03,0,13,0
Kinsdale,No,Low Rise,2024-07-18,2024-07-31,0,13,0
Sheppard,No,Low Rise,2024-10-28,2024-10-28,0,0,0
Dufferin,No,High Rise,2024-06-25,2024-07-16,0,21,0
Delisle,No,High Rise,2024-10-04,2024-11-18,1,45,1
Finch,No,High Rise,2024-02-01,2024-04-15,1,74,1
Eglinton,No,Low Rise,2024-01-25,2024-01-30,0,5,0
Pacific,No,High Rise,2024-10-31,2024-11-14,2,14,1
Parkwoods Village,No,High Rise,2024-08-23,2024-09-05,0,13,0
River,No,Low Rise,2024-07-26,2024-11-07,1,104,1
Carlton,No,Rooming House,2024-05-03,2024-07-15,1,73,1
Oak,No,High Rise,2024-01-23,2024-02-01,1,9,1
Cumberland,No,High Rise,2024-02-20,2024-03-06,0,15,0
Queens Plate,No,High Rise,2024-02-02,2024-04-04,3,62,1
Queens Plate,No,High Rise,2024-02-02,2024-04-04,4,62,1
Lawrence,No,High Rise,2024-03-14,2024-09-06,1,176,1
Bleecker,No,High Rise,2024-08-07,2024-10-03,3,57,1
Kingston,No,High Rise,2023-11-30,2024-03-26,4,117,1
The West Mall,No,High Rise,2024-08-08,2024-08-08,0,0,0
King,No,High Rise,2024-06-12,2024-06-12,0,0,0
Oak Park,No,Low Rise,2024-02-29,2024-04-24,1,55,1
Oak Park,No,Low Rise,2024-02-29,2024-04-24,3,55,1
The Queensway,No,High Rise,2024-10-09,2024-10-25,0,16,0
Dundas,No,High Rise,2024-02-23,2024-02-23,0,0,0
Millwood,No,Low Rise,2024-07-11,2024-07-30,0,19,0
Sherbourne,No,High Rise,2024-06-06,2024-06-18,1,12,1
Sheridan,No,High Rise,2024-04-29,2024-04-29,0,0,0
Aurora,No,High Rise,2024-03-07,2024-04-25,2,49,1
Mutual,No,High Rise,2024-05-09,2024-07-03,9,55,1
Deer Park,No,High Rise,2024-05-08,2024-06-18,4,41,1
Balliol,No,High Rise,2024-09-05,2024-09-11,1,6,1
Triller,No,High Rise,2024-02-20,2024-04-23,2,63,1
Queen,No,Low Rise,2024-10-15,2024-10-15,0,0,0
Woolner,No,High Rise,2024-02-14,2024-02-23,1,9,1
Barton,No,Rooming House,2024-06-18,2024-07-24,2,36,1
Parma,No,High Rise,2024-07-24,2024-08-23,0,30,0
St Clair,No,High Rise,2024-09-13,2024-09-23,0,10,0
Hopewell,No,High Rise,2024-07-02,2024-09-13,5,73,1
Carlton,No,High Rise,2024-04-24,2024-10-07,15,166,1
Cougar,No,High Rise,2024-06-26,2024-10-29,3,125,1
Bathurst,No,High Rise,2024-06-19,2024-06-21,0,2,0
Dunfield,No,High Rise,2024-03-19,2024-03-20,0,1,0
Lawrence,No,High Rise,2023-12-07,2024-03-13,2,97,1
Lawrence,No,High Rise,2023-12-07,2024-03-13,4,97,1
Lawrence,No,High Rise,2023-12-07,2024-03-13,7,97,1
Lawrence,No,High Rise,2023-12-07,2024-03-13,15,97,1
University,No,Hospital,2024-06-20,2024-07-25,0,35,0
Pleasant,No,High Rise,2024-07-11,2024-08-13,4,33,1
Dowling,No,Rooming House,2024-08-29,2024-11-12,3,75,1
Richview,No,High Rise,2024-02-14,2024-07-09,4,146,1
Richview,No,High Rise,2024-02-14,2024-07-09,6,146,1
Eglinton,No,High Rise,2024-07-18,2024-10-11,6,85,1
Dixon,No,High Rise,2024-03-08,2024-03-11,0,3,0
Royal York,No,Low Rise,2024-07-03,2024-07-12,0,9,0
Lake Shore,No,High Rise,2024-09-17,2024-11-14,2,58,1
Lisgar,No,High Rise,2024-07-23,2024-07-23,0,0,0
John,No,High Rise,2024-03-01,2024-03-15,0,14,0
Jane,No,High Rise,2024-06-17,2024-08-09,4,53,1
Adelaide,No,High Rise,2024-08-15,2024-10-17,6,63,1
Woolner,No,High Rise,2024-01-10,2024-02-21,2,42,1
Woolner,No,High Rise,2024-01-10,2024-02-21,3,42,1
Thorncliffe Park,No,High Rise,2024-11-01,2024-11-01,0,0,0
The Queensway,No,High Rise,2024-04-15,2024-09-12,5,150,1
Woolner,No,High Rise,2024-05-30,2024-05-30,0,0,0
Roehampton,No,High Rise,2024-01-02,2024-01-31,0,29,0
Islington,No,High Rise,2024-08-12,2024-09-25,1,44,1
Islington,No,High Rise,2024-03-01,2024-04-10,1,40,1
Spencer,No,High Rise,2024-06-12,2024-06-13,0,1,0
Gamble,No,High Rise,2024-04-09,2024-08-15,2,128,1
Esther Shiner,No,High Rise,2024-07-18,2024-07-25,0,7,0
O'Connor,No,High Rise,2024-07-02,2024-09-23,1,83,1
O'Connor,No,High Rise,2024-07-02,2024-09-23,3,83,1
Eglinton,No,High Rise,2024-07-18,2024-10-11,7,85,1
Fountainhead,No,High Rise,2024-07-24,2024-08-23,1,30,1
Bloor,No,High Rise,2024-02-12,2024-04-23,0,71,0
Coatsworth,No,Low Rise,2024-09-26,2024-11-20,4,55,1
Kipling,No,High Rise,2024-05-14,2024-06-10,0,27,0
Watergarden,No,Low Rise,2024-05-01,2024-07-18,1,78,1
Prince Edward,No,High Rise,2024-04-15,2024-05-03,0,18,0
Merton,No,High Rise,2024-04-17,2024-09-13,6,149,1
Sherbourne,No,High Rise,2024-07-11,2024-10-29,2,110,1
Sherbourne,No,High Rise,2024-07-11,2024-10-29,3,110,1
Woolner,No,High Rise,2024-01-09,2024-02-07,3,29,1
Woolner,No,High Rise,2024-01-09,2024-02-07,5,29,1
St Dennis,No,High Rise,2023-11-06,2024-01-16,2,71,1
St Dennis,No,High Rise,2023-11-06,2024-01-16,3,71,1
St Dennis,No,High Rise,2023-11-06,2024-01-16,6,71,1
St John's,No,Low Rise,2024-09-03,2024-09-03,0,0,0
Neilson,No,High Rise,2024-05-14,2024-05-17,0,3,0
Roncesvalles,No,High Rise,2024-08-23,2024-08-23,0,0,0
Brunswick,No,Low Rise,2024-03-28,2024-06-28,2,92,1
Keewatin,No,Low Rise,2024-07-18,2024-07-18,0,0,0
Danforth,No,High Rise,2024-07-16,2024-07-16,0,0,0
Whitehall,No,Low Rise,2024-05-09,2024-10-03,1,147,1
Minowan Miikan,No,High Rise,2024-08-29,2024-10-29,0,61,0
Silver Springs,No,High Rise,2024-08-01,2024-09-19,1,49,1
Silver Springs,No,High Rise,2024-08-01,2024-09-19,3,49,1
Dale,No,High Rise,2023-11-09,2024-10-31,2,357,1
Dale,No,High Rise,2023-11-09,2024-10-31,5,357,1
Heath,No,High Rise,2024-10-10,2024-10-10,0,0,0
Downes,No,High Rise,2024-05-16,2024-05-23,0,7,0
Wilson Heights,No,Low Rise,2024-05-14,2024-06-06,1,23,1
Baseball,No,High Rise,2024-02-12,2024-06-04,6,113,1
Danforth,No,Low Rise,2024-05-02,2024-05-02,0,0,0
Mount Pleasant,No,Hotel & Motel,2024-01-24,2024-01-25,0,1,0
Scarlett,No,High Rise,2024-05-17,2024-10-29,12,165,1
University,No,High Rise,2024-06-24,2024-07-08,0,14,0
Lansdowne,No,High Rise,2024-07-18,2024-09-23,3,67,1
Parkcrest,No,High Rise,2024-06-12,2024-10-08,3,118,1
Prince Arthur,No,High Rise,2024-08-08,2024-11-05,2,89,1
The East Mall,No,Low Rise,2024-05-24,2024-05-24,0,0,0
Madison,No,Rooming House,2024-10-31,2024-11-01,0,1,0
Neptune,No,High Rise,2024-05-14,2024-07-26,5,73,1
Kipling,No,Nursing Home,2024-08-01,2024-08-12,0,11,0
Southport,No,High Rise,2024-08-14,2024-08-30,3,16,1
Lawrence,No,Low Rise,2024-04-16,2024-05-29,0,43,0
Queenslea,No,High Rise,2024-04-03,2024-04-11,0,8,0
Livonia,No,High Rise,2024-05-09,2024-07-29,1,81,1
Prudential,No,High Rise,2024-01-15,2024-01-15,0,0,0
Blakemanor,No,Low Rise,2024-01-24,2024-04-10,0,77,0
Pellatt,No,Low Rise,2024-08-01,2024-10-01,0,61,0
Scarlett,No,High Rise,2024-05-17,2024-10-29,15,165,1
Harbour,No,Hotel & Motel,2024-08-01,2024-09-17,0,47,0
Raglan,No,High Rise,2024-06-25,2024-07-10,4,15,1
York Mills,No,High Rise,2024-05-07,2024-08-13,1,98,1
Eglinton,No,High Rise,2024-05-02,2024-05-22,0,20,0
Kingston,No,Low Rise,2024-01-03,2024-01-08,0,5,0
Sonic,No,High Rise,2023-11-28,2024-06-05,2,190,1
The Kingsway,No,Low Rise,2024-07-17,2024-07-17,0,0,0
Mabelle,No,High Rise,2024-09-05,2024-10-10,0,35,0
Broadview,No,High Rise,2024-09-03,2024-09-05,0,2,0
Treewood,No,High Rise,2024-02-06,2024-04-23,1,77,1
Lake Shore,No,Low Rise,2024-06-10,2024-08-08,2,59,1
Midland,No,High Rise,2023-12-05,2024-07-09,7,217,1
Midland,No,High Rise,2023-12-05,2024-07-09,9,217,1
Midland,No,High Rise,2023-12-05,2024-07-09,12,217,1
Jameson,No,High Rise,2024-08-01,2024-09-10,1,40,1
Ellerslie,No,High Rise,2024-02-27,2024-02-27,0,0,0
Weston,No,High Rise,2024-03-25,2024-03-25,0,0,0
Quebec,No,High Rise,2024-09-23,2024-10-01,0,8,0
Lawrence,No,High Rise,2024-06-25,2024-06-28,0,3,0
Avoca,No,High Rise,2024-05-10,2024-05-10,0,0,0
Lascelles,No,High Rise,2024-04-18,2024-07-04,1,77,1
Meighen,No,Low Rise,2023-11-20,2024-02-14,0,86,0
St Joseph,No,High Rise,2024-09-16,2024-11-20,2,65,1
Woodbine,No,High Rise,2024-05-23,2024-05-23,0,0,0
Sheppard,No,High Rise,2024-04-24,2024-07-04,0,71,0
Weston,No,Low Rise,2024-01-16,2024-04-02,0,77,0
Gerrard,No,Low Rise,2024-05-08,2024-05-14,0,6,0
Perth,No,High Rise,2024-05-14,2024-06-07,2,24,1
Pemberton,No,High Rise,2024-06-18,2024-07-03,0,15,0
Merton,No,High Rise,2024-02-16,2024-02-16,0,0,0
Regent Park,No,High Rise,2024-04-08,2024-04-08,0,0,0
Birchmount,No,High Rise,2024-04-02,2024-05-09,0,37,0
Rosehill,No,High Rise,2024-10-16,2024-10-17,0,1,0
Eglinton,No,High Rise,2024-10-01,2024-10-01,0,0,0
Gilder,No,High Rise,2023-11-08,2024-01-09,1,62,1
Trudelle,No,High Rise,2024-05-15,2024-05-21,0,6,0
The Pond,No,High Rise,2024-05-29,2024-06-12,0,14,0
Eglinton,No,High Rise,2024-05-30,2024-09-17,7,110,1
Dunfield,No,High Rise,2024-04-24,2024-05-30,2,36,1
Annette,No,Low Rise,2024-06-25,2024-06-25,0,0,0
Danforth,No,Low Rise,2024-04-25,2024-06-24,1,60,1
Roncesvalles,No,High Rise,2024-07-23,2024-07-25,0,2,0
Elm Grove,No,Low Rise,2024-06-26,2024-06-27,0,1,0
Carlaw,No,High Rise,2024-07-09,2024-08-28,1,50,1
Lumsden,No,High Rise,2024-08-08,2024-09-06,1,29,1
Kingston,No,High Rise,2024-07-02,2024-08-01,2,30,1
Fieldway,No,Low Rise,2024-05-22,2024-05-22,0,0,0
Queen,No,Low Rise,2024-07-18,2024-08-01,0,14,0
Davenport,No,High Rise,2024-04-17,2024-05-23,1,36,1
Morrison,No,Low Rise,2024-02-23,2024-04-02,1,39,1
Morrison,No,Low Rise,2024-02-23,2024-04-02,2,39,1
Cougar,No,High Rise,2023-12-14,2024-01-16,1,33,1
Cougar,No,High Rise,2023-12-14,2024-01-16,2,33,1
Cougar,No,High Rise,2023-12-14,2024-01-16,4,33,1
Thorncliffe Park,No,High Rise,2024-06-18,2024-08-22,3,65,1
Wellesley,No,High Rise,2024-05-30,2024-09-12,4,105,1
Observatory,No,High Rise,2024-10-07,2024-10-08,0,1,0
Carlton,No,Rooming House,2024-04-30,2024-08-27,2,119,1
Carlton,No,Rooming House,2024-04-30,2024-08-27,3,119,1
Weston,No,High Rise,2024-02-21,2024-05-07,1,76,1
Weston,No,High Rise,2024-02-21,2024-05-07,3,76,1
Weston,No,High Rise,2024-02-21,2024-05-07,4,76,1
Jameson,No,High Rise,2024-02-20,2024-05-15,2,85,1
Parkwoods Village,No,High Rise,2023-11-10,2024-01-10,2,61,1
Wellesley,No,High Rise,2024-04-19,2024-05-06,0,17,0
Woodfield,No,Low Rise,2024-09-10,2024-09-11,2,1,1
Queen,No,Rooming House,2024-01-30,2024-03-19,1,49,1
Legion,No,High Rise,2024-02-22,2024-04-04,0,42,0
Dufferin,No,High Rise,2024-08-19,2024-10-02,0,44,0
Chestnut,No,Hotel & Motel,2024-02-06,2024-02-14,0,8,0
Overlea,No,High Rise,2024-10-18,2024-10-21,0,3,0
Mount Olive,No,Low Rise,2024-01-18,2024-05-16,0,119,0
Walmer,No,High Rise,2024-05-16,2024-06-26,3,41,1
Lawrence,No,High Rise,2023-12-01,2024-01-17,1,47,1
Wincott,No,High Rise,2024-02-08,2024-05-10,1,92,1
Markbrook,No,High Rise,2024-02-16,2024-02-16,0,0,0
Queen,No,Low Rise,2024-01-16,2024-01-16,0,0,0
Lawton,No,High Rise,2024-08-15,2024-09-17,1,33,1
Lawton,No,High Rise,2024-08-15,2024-09-17,2,33,1
Jane,No,High Rise,2024-06-27,2024-08-09,1,43,1
Torresdale,No,High Rise,2024-02-28,2024-05-31,2,93,1
Church,No,Hotel & Motel,2024-07-02,2024-07-04,0,2,0
Brookbanks,No,High Rise,2024-01-23,2024-01-23,0,0,0
Dufferin,No,Rooming House,2024-05-08,2024-08-01,4,85,1
Campbell,No,High Rise,2024-05-21,2024-05-21,0,0,0
Stong,No,High Rise,2024-08-15,2024-10-11,2,57,1
College,No,High Rise,2024-06-27,2024-07-03,0,6,0
Bleecker,No,High Rise,2024-08-07,2024-10-03,5,57,1
Kingston,No,Low Rise,2024-05-01,2024-06-13,2,43,1
Oak Park,No,Low Rise,2024-02-29,2024-04-24,4,55,1
Redpath,No,High Rise,2024-04-19,2024-04-19,0,0,0
Leslie,No,High Rise,2024-05-23,2024-09-24,1,124,1
Harding,No,High Rise,2024-01-23,2024-03-18,3,55,1
Kipling,No,High Rise,2024-03-05,2024-03-06,0,1,0
Aurora,No,High Rise,2024-03-07,2024-04-25,4,49,1
Mutual,No,High Rise,2024-05-09,2024-07-03,4,55,1
Mutual,No,High Rise,2024-05-09,2024-07-03,14,55,1
Anglesey,No,Low Rise,2024-01-29,2024-01-29,0,0,0
Finch,No,High Rise,2024-07-10,2024-07-11,0,1,0
Erskine,No,High Rise,2024-08-15,2024-09-12,0,28,0
Aurora,No,High Rise,2024-03-07,2024-04-16,3,40,1
Victoria Park,No,High Rise,2024-08-14,2024-11-06,9,84,1
The Queensway,No,High Rise,2024-04-15,2024-09-12,1,150,1
Islington,No,High Rise,2024-03-01,2024-04-10,2,40,1
Deauville,No,High Rise,2024-06-27,2024-07-05,0,8,0
Weston,No,High Rise,2024-04-25,2024-09-12,8,140,1
St Andrew,No,Rooming House,2024-05-31,2024-07-29,6,59,1
St Andrew,No,Rooming House,2024-05-31,2024-07-29,8,59,1
Bathurst,No,Low Rise,2024-05-01,2024-05-29,4,28,1
Bathurst,No,Low Rise,2024-05-01,2024-05-29,6,28,1
St Clair,No,High Rise,2024-10-15,2024-10-15,0,0,0
Bloor,No,High Rise,2024-10-07,2024-10-21,0,14,0
Leith Hill,No,High Rise,2024-07-18,2024-08-09,0,22,0
Stephen,No,Low Rise,2024-10-25,2024-10-25,0,0,0
Antibes,No,High Rise,2023-12-06,2024-01-17,0,42,0
Queens Quay,No,High Rise,2024-08-28,2024-09-13,0,16,0
Dupont,No,High Rise,2024-08-06,2024-08-13,2,7,1
Fieldway,No,Low Rise,2024-01-09,2024-03-14,0,65,0
Warrender,No,High Rise,2024-03-13,2024-08-21,1,161,1
Gloucester,No,Low Rise,2024-02-13,2024-02-13,0,0,0
Stonehill,No,High Rise,2024-01-31,2024-04-17,1,77,1
Stonehill,No,High Rise,2024-01-31,2024-04-17,2,77,1
Fairfax,No,High Rise,2024-01-16,2024-01-19,0,3,0
Dale,No,High Rise,2023-11-09,2024-10-31,3,357,1
Dale,No,High Rise,2023-11-09,2024-10-31,4,357,1
Newbold,No,Low Rise,2024-06-26,2024-07-04,0,8,0
Jarvis,No,High Rise,2024-09-04,2024-09-06,0,2,0
Broadview,No,High Rise,2024-01-25,2024-01-25,0,0,0
Wilson Heights,No,Low Rise,2024-05-14,2024-06-06,2,23,1
Scarlett,No,High Rise,2024-05-17,2024-10-29,2,165,1
Scarlett,No,High Rise,2024-05-17,2024-10-29,14,165,1
Scarlett,No,High Rise,2024-05-17,2024-10-29,20,165,1
Dunn,No,Low Rise,2024-09-11,2024-09-17,2,6,1
Rowena,No,High Rise,2023-10-19,2024-02-29,2,133,1
Raglan,No,High Rise,2024-06-25,2024-07-10,1,15,1
York Mills,No,High Rise,2024-05-07,2024-08-13,3,98,1
Avenue,No,High Rise,2024-05-02,2024-05-29,1,27,1
Merrill,No,Low Rise,2024-05-01,2024-06-17,1,47,1
St Clair,No,High Rise,2024-11-08,2024-11-08,0,0,0
Lake Shore,No,Low Rise,2024-06-10,2024-08-08,1,59,1
Lake Shore,No,Low Rise,2024-06-10,2024-08-08,3,59,1
The Queensway,No,High Rise,2024-08-07,2024-09-05,2,29,1
St Clair,No,Nursing Home,2024-04-15,2024-04-15,0,0,0
Sheppard,No,High Rise,2024-06-26,2024-06-26,0,0,0
Jarvis,No,High Rise,2024-08-26,2024-08-26,0,0,0
Glenburn,No,Low Rise,2024-07-03,2024-07-03,0,0,0
St George,No,Low Rise,2024-07-22,2024-08-28,1,37,1
Burkebrook,No,High Rise,2024-07-08,2024-07-26,0,18,0
Glamorgan,No,High Rise,2024-03-26,2024-03-27,0,1,0
Dixon,No,High Rise,2024-11-07,2024-11-07,0,0,0
Danforth,No,Low Rise,2024-04-25,2024-06-24,2,60,1
Shuter,No,High Rise,2024-01-22,2024-01-22,0,0,0
Donlands,No,High Rise,2023-11-27,2024-01-23,1,57,1
Bay,No,High Rise,2024-02-14,2024-02-15,0,1,0
La Rose,No,High Rise,2024-06-17,2024-06-18,0,1,0
Bishop,No,High Rise,2024-04-25,2024-04-30,0,5,0
St Clair,No,Low Rise,2024-10-09,2024-10-09,0,0,0
St Clair,No,Low Rise,2024-10-04,2024-10-15,0,11,0
Kingston,No,High Rise,2024-07-02,2024-08-01,3,30,1
Asquith,No,High Rise,2024-08-27,2024-09-24,0,28,0
San Romanoway,No,High Rise,2023-11-17,2024-01-02,0,46,0
Woodfield,No,Low Rise,2024-09-10,2024-09-11,1,1,1
Bayview,No,High Rise,2024-08-01,2024-09-12,2,42,1
Dixon,No,High Rise,2024-11-13,2024-11-13,1,0,1
Finch,No,Group Home (VO),2024-08-22,2024-09-10,0,19,0
Parkway Forest,No,High Rise,2024-06-28,2024-06-28,0,0,0
Victoria Park,No,High Rise,2024-10-04,2024-10-04,0,0,0
Maitland,No,High Rise,2024-07-18,2024-07-18,0,0,0
Walmer,No,High Rise,2024-02-16,2024-02-16,0,0,0
Annie Craig,No,High Rise,2024-07-22,2024-07-22,0,0,0
Danforth,No,High Rise,2024-04-30,2024-08-14,1,106,1
Danforth,No,High Rise,2024-04-30,2024-08-14,6,106,1
Elm Grove,No,Nursing Home,2024-04-05,2024-06-05,0,61,0
Maynard,No,High Rise,2024-07-05,2024-10-10,0,97,0
Macey,No,Low Rise,2024-08-26,2024-08-27,0,1,0
Manitoba,No,High Rise,2024-07-25,2024-07-26,0,1,0
Charles,No,High Rise,2024-05-24,2024-06-07,0,14,0
Burn Hill,No,High Rise,2024-08-01,2024-09-17,2,47,1
Twelfth,No,High Rise,2024-08-07,2024-10-11,2,65,1
Kipling,No,High Rise,2023-12-28,2024-03-27,0,90,0
Sudbury,No,High Rise,2024-06-07,2024-06-07,0,0,0
Balliol,No,Low Rise,2024-04-30,2024-07-22,1,83,1
Balliol,No,Low Rise,2024-04-30,2024-07-22,7,83,1
Lotherton,No,High Rise,2024-08-01,2024-08-26,0,25,0
Chichester,No,High Rise,2024-09-20,2024-10-02,0,12,0
Heydon Park,No,Low Rise,2024-08-02,2024-09-12,0,41,0
Pape,No,Rooming House,2024-01-09,2024-01-09,0,0,0
Islington,No,High Rise,2024-02-12,2024-03-07,0,24,0
Sherbourne,No,Low Rise,2024-06-28,2024-07-26,0,28,0
Balliol,No,Low Rise,2024-04-30,2024-07-22,2,83,1
Balliol,No,Low Rise,2024-04-30,2024-07-22,5,83,1
Mount Pleasant,No,High Rise,2024-08-21,2024-09-10,1,20,1
Mount Pleasant,No,High Rise,2024-08-21,2024-09-10,3,20,1
St Joseph,No,High Rise,2024-10-24,2024-11-04,0,11,0
Oak,No,High Rise,2019-11-06,2024-05-17,12,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,16,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,20,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,21,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,24,1654,1
Kingston,No,High Rise,2020-02-06,2024-04-03,3,1518,1
Queens Quay,No,High Rise,2020-02-20,2024-04-10,1,1511,1
Burn Hill,No,High Rise,2019-07-09,2024-02-12,2,1679,1
Burn Hill,No,High Rise,2019-07-09,2024-02-12,1,1679,1
Oak,No,High Rise,2019-11-06,2024-05-17,1,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,2,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,3,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,4,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,11,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,23,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,19,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,22,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,7,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,13,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,15,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,18,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,5,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,8,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,6,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,10,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,9,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,14,1654,1
Oak,No,High Rise,2019-11-06,2024-05-17,17,1654,1
Kingston,No,High Rise,2020-02-06,2024-04-03,4,1518,1
Kingston,No,High Rise,2020-02-06,2024-04-03,2,1518,1
Kingston,No,High Rise,2020-02-06,2024-04-03,5,1518,1
Kingston,No,High Rise,2020-02-06,2024-04-03,1,1518,1
Queens Quay,No,High Rise,2020-02-20,2024-04-10,7,1511,1
Steeles,No,High Rise,2020-08-26,2024-03-18,11,1300,1
Queens Quay,No,High Rise,2020-02-20,2024-04-10,5,1511,1
Superior,No,High Rise,2020-05-15,2024-04-29,4,1445,1
Steeles,No,High Rise,2020-08-26,2024-03-18,4,1300,1
Steeles,No,High Rise,2020-08-26,2024-03-18,12,1300,1
Queens Quay,No,High Rise,2020-02-20,2024-04-10,2,1511,1
Queens Quay,No,High Rise,2020-02-20,2024-04-10,3,1511,1
Queens Quay,No,High Rise,2020-02-20,2024-04-10,4,1511,1
Queens Quay,No,High Rise,2020-02-20,2024-04-10,6,1511,1
Steeles,No,High Rise,2020-08-26,2024-03-18,5,1300,1
Steeles,No,High Rise,2020-08-26,2024-03-18,10,1300,1
Yorkwoods,No,High Rise,2020-09-08,2024-01-16,1,1225,1
Yorkwoods,No,High Rise,2020-09-08,2024-01-16,6,1225,1
Yorkwoods,No,High Rise,2020-09-08,2024-01-16,11,1225,1
Oakwood,No,High Rise,2020-10-21,2024-03-12,6,1238,1
Oakwood,No,High Rise,2020-10-21,2024-03-12,7,1238,1
Sheppard,Yes,Low Rise,2021-03-02,2024-05-10,12,1165,1
Victoria,No,High Rise,2022-09-06,2024-04-03,20,575,1
Yonge,No,High Rise,2022-01-19,2024-05-10,1,842,1
Yonge,No,High Rise,2022-01-19,2024-05-10,2,842,1
Talbot,Yes,Rooming House,2021-03-17,2024-01-19,5,1038,1
Talbot,Yes,Rooming House,2021-03-17,2024-01-19,7,1038,1
Talbot,Yes,Rooming House,2021-03-17,2024-01-19,11,1038,1
Yonge,Yes,Low Rise,2021-03-19,2024-01-05,9,1022,1
Yonge,Yes,Low Rise,2021-03-19,2024-01-05,11,1022,1
Yonge,Yes,Low Rise,2021-03-19,2024-01-05,12,1022,1
St Clair,No,High Rise,2021-11-30,2024-03-13,4,834,1
St Clair,No,High Rise,2021-11-30,2024-03-13,10,834,1
Front,No,High Rise,2021-05-11,2024-03-25,3,1049,1
Front,No,High Rise,2021-05-11,2024-03-25,5,1049,1
Front,No,High Rise,2021-05-11,2024-03-25,6,1049,1
Front,No,High Rise,2021-05-11,2024-03-25,7,1049,1
Front,No,High Rise,2021-05-11,2024-03-25,8,1049,1
King,No,High Rise,2021-08-19,2024-10-24,8,1162,1
King,No,High Rise,2021-08-19,2024-10-24,9,1162,1
College,No,Low Rise,2021-08-03,2024-08-23,1,1116,1
College,No,Low Rise,2021-08-03,2024-08-23,7,1116,1
Kingston,Yes,Hotel & Motel,2021-08-10,2024-05-31,2,1025,1
Kingston,Yes,Hotel & Motel,2021-08-10,2024-05-31,6,1025,1
Huntington,Yes,Rooming House,2021-08-06,2024-02-21,6,929,1
Carlton,No,Rooming House,2021-09-02,2024-04-10,2,951,1
Carlton,No,Rooming House,2021-09-02,2024-04-10,5,951,1
Danforth,Yes,Low Rise,2021-11-02,2024-05-31,14,941,1
King,No,High Rise,2021-12-09,2024-01-11,4,763,1
Coatsworth,No,Low Rise,2021-12-14,2024-09-17,1,1008,1
Fairview Mall,No,High Rise,2021-12-14,2024-05-16,2,884,1
Yorkville,No,High Rise,2022-08-12,2024-01-29,5,535,1
Yorkville,No,High Rise,2022-08-12,2024-01-29,6,535,1
Lake Shore,No,High Rise,2022-11-02,2024-02-16,2,471,1
Lake Shore,No,High Rise,2022-11-02,2024-02-16,5,471,1
Lake Shore,No,High Rise,2022-11-02,2024-02-16,7,471,1
Sherway Gardens,No,High Rise,2022-11-16,2024-05-23,3,554,1
Sherway Gardens,No,High Rise,2022-11-16,2024-05-23,4,554,1
Bloor,Yes,Low Rise,2022-02-08,2024-04-03,11,785,1
Heath,No,High Rise,2022-03-02,2024-04-26,5,786,1
Heath,No,High Rise,2022-03-02,2024-04-26,8,786,1
Shallmar,Yes,High Rise,2022-07-20,2024-04-09,4,629,1
Shallmar,Yes,High Rise,2022-07-20,2024-04-09,8,629,1
Ridelle,No,High Rise,2022-05-04,2024-04-23,5,720,1
Ridelle,No,High Rise,2022-05-04,2024-04-23,6,720,1
Ridelle,No,High Rise,2022-05-04,2024-04-23,8,720,1
Oakwood,No,Low Rise,2022-03-08,2024-05-21,0,805,0
Danforth,Yes,Low Rise,2022-03-11,2024-05-30,3,811,1
Danforth,Yes,Low Rise,2022-03-11,2024-05-30,4,811,1
Westmount,Yes,Low Rise,2022-04-04,2024-05-01,1,758,1
Westmount,Yes,Low Rise,2022-04-04,2024-05-01,19,758,1
Danforth,No,Low Rise,2022-03-30,2024-01-10,2,651,1
Victoria Park,Yes,Rooming House,2022-04-21,2024-02-05,10,655,1
Coin,No,High Rise,2022-05-18,2024-03-12,6,664,1
Mutual,No,High Rise,2022-05-26,2024-01-09,3,593,1
Mutual,No,High Rise,2022-05-26,2024-01-09,6,593,1
